log_no_quest_id,gid,cid,log_ts,aid,a_detail,uid,vid,sessionid,session_seqid,client_ts,multiplayer_uid,multiplayer_seqid
159,202107,1,1622147066,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,C676575E-BF4E-6E6D-C378-793D2A40BABD,1,1622147066354,NULL,0
160,202107,1,1622147066,3,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,C676575E-BF4E-6E6D-C378-793D2A40BABD,2,1622147066354,NULL,0
161,202107,1,1622147097,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,F3F503B0-42BA-3C68-65FB-EE427B21232A,1,1622147097138,NULL,0
162,202107,1,1622147097,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,F3F503B0-42BA-3C68-65FB-EE427B21232A,2,1622147097139,NULL,0
163,202107,1,1622147122,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,1BC72728-09E7-4131-5426-689417EC2F5D,2,1622147122507,NULL,0
164,202107,1,1622147122,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,1BC72728-09E7-4131-5426-689417EC2F5D,1,1622147122504,NULL,0
165,202107,1,1622147222,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,8C5E5DFD-FF86-1537-B512-ABFE1237ECA2,1,1622147222436,NULL,0
166,202107,1,1622147222,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,8C5E5DFD-FF86-1537-B512-ABFE1237ECA2,2,1622147222437,NULL,0
167,202107,1,1622147312,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,D5DC6E81-B094-AF9F-165D-36601035C1D9,1,1622147311963,NULL,0
168,202107,1,1622147312,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,D5DC6E81-B094-AF9F-165D-36601035C1D9,2,1622147311963,NULL,0
169,202107,1,1622147332,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,A9EE3632-22A0-182D-C257-BCACC55FA391,2,1622147332182,NULL,0
170,202107,1,1622147332,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,A9EE3632-22A0-182D-C257-BCACC55FA391,1,1622147332181,NULL,0
171,202107,4,1622149309,0,[],0D321308-510F-E950-7A02-A7C9FF3722BB,1,E1144715-66E5-E368-9461-B91D234247AB,1,1622149309174,NULL,0
172,202107,1,1622149469,1,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,7E874F1D-5A3B-F018-B79B-9529F4D7C78D,1,1622149469145,NULL,0
173,202107,1,1622149614,0,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,F22AE04E-2C48-BD48-B669-3B8DDF7768BC,1,1622149613929,NULL,0
174,202107,1,1622149621,1,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,A82D8584-7242-B443-5824-BE3B9D91154D,1,1622149620998,NULL,0
175,202107,1,1622149890,0,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,3BAC6C25-D681-A671-FF31-97825DB11CE4,1,1622149890517,NULL,0
176,202107,4,1622149936,0,[],94A227C8-CA32-EDDD-9EF0-F6C9AA6F2B28,1,B83AFD32-6163-86F6-6A00-CA70BEB7350C,1,1622149936271,NULL,0
177,202107,1,1622149962,1,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,NULL,1,1622149962272,NULL,0
178,202107,1,1622149992,0,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,955B025E-994F-6580-0D8D-F10116E94BDD,1,1622149991768,NULL,0
179,202107,1,1622150610,0,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,534DFD16-291A-723C-FFEE-51ED867DEC0D,1,1622150610656,NULL,0
180,202107,1,1622150659,0,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,603A32E3-BA96-823A-74C6-8D4562F23799,1,1622150659150,NULL,0
181,202107,1,1622150705,1,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,F8477AD4-4DF7-D44A-D1A5-B75741A5046A,1,1622150704889,NULL,0
182,202107,1,1622150764,0,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,NULL,1,1622150764294,NULL,0
183,202107,1,1622151028,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,47EA8055-F608-F6F1-6CBD-AA6C2F4D0554,2,1622151028010,NULL,0
184,202107,1,1622151028,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,47EA8055-F608-F6F1-6CBD-AA6C2F4D0554,1,1622151028009,NULL,0
185,202107,1,1622151089,0,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,NULL,1,1622151089021,NULL,0
186,202107,1,1622151402,1,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,NULL,1,1622151402111,NULL,0
187,202107,1,1622151517,0,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,5A0F804D-86C6-E8F4-8D36-3AE234A50300,1,1622151517158,NULL,0
188,202107,1,1622151758,1,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,5A0F804D-86C6-E8F4-8D36-3AE234A50300,190,1622151758018,NULL,0
189,202107,1,1622151769,0,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,26066963-91C3-EDDA-518E-1EA8BBE9128C,1,1622151769605,NULL,0
190,202107,1,1622152075,1,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,9B3AC876-7C46-8C08-E38C-877E0274C1FD,1,1622152075238,NULL,0
191,202107,1,1622152993,1,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,NULL,1,1622152993338,NULL,0
192,202107,1,1622153250,1,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,E6C20142-3FE9-74D8-8728-310802CDF573,1,1622153250147,NULL,0
193,202107,1,1622153333,0,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,73F25F9E-7AA3-C196-35CA-2A2B78352C7C,1,1622153333482,NULL,0
194,202107,1,1622154171,1,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,90593D8E-94CE-C8A5-D647-1E8AB86ED5E9,1,1622154171066,NULL,0
195,202107,1,1622154219,0,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,CEEE664C-2F76-356E-9F65-FC3551CB397A,1,1622154219031,NULL,0
196,202107,1,1622154309,1,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,293CD87C-67EF-0BD1-350A-4C3FE45E18FD,1,1622154309812,NULL,0
197,202107,1,1622154350,0,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,DD38CAE9-8FF9-558E-16BC-5B439023C1A1,1,1622154350400,NULL,0
198,202107,1,1622154449,0,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,AFF426BB-C07A-FA97-8086-FDFFFCE5064D,1,1622154449384,NULL,0
199,202107,1,1622154494,1,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,2F171C18-8062-E4BE-E1B5-7CF8CC0FCEA1,1,1622154494138,NULL,0
200,202107,1,1622154775,0,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,5327D3E6-DB87-22A7-2259-D13AEDF2A691,1,1622154775455,NULL,0
201,202107,1,1622154791,1,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,45150969-A988-C55B-66ED-56FD78A69F8C,1,1622154790957,NULL,0
202,202107,1,1622154867,1,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,7C282579-5A24-3391-D42C-30329D897DC1,1,1622154867405,NULL,0
203,202107,1,1622155026,4,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,F0EE05FA-F0D8-0AB7-CEBD-4B6A5F1AF9A2,1,1622155026560,NULL,0
204,202107,1,1622155026,2,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,F0EE05FA-F0D8-0AB7-CEBD-4B6A5F1AF9A2,2,1622155026560,NULL,0
205,202107,1,1622155228,5,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,D88C5C4A-9FCE-83AB-9AFB-FD74C4FAD2D3,1,1622155228490,NULL,0
206,202107,1,1622155228,2,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,D88C5C4A-9FCE-83AB-9AFB-FD74C4FAD2D3,2,1622155228491,NULL,0
207,202107,1,1622155272,5,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,681C269F-3292-DEBE-0925-B3560F41C530,1,1622155272443,NULL,0
208,202107,1,1622155272,2,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,681C269F-3292-DEBE-0925-B3560F41C530,2,1622155272443,NULL,0
209,202107,1,1622155393,4,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,51132D3A-D3F8-0FD4-14D8-F31700A81AE8,1,1622155393613,NULL,0
210,202107,1,1622155393,3,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,51132D3A-D3F8-0FD4-14D8-F31700A81AE8,2,1622155393614,NULL,0
211,202107,1,1622155556,3,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,781F41E2-AFEC-32B5-9A06-F69A690B73C8,2,1622155556722,NULL,0
212,202107,1,1622155556,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,781F41E2-AFEC-32B5-9A06-F69A690B73C8,1,1622155556722,NULL,0
213,202107,1,1622155844,3,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,19E57CEE-142A-F3A6-5EF4-DFE8CF16A4AC,2,1622155844264,NULL,0
214,202107,1,1622155844,4,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,19E57CEE-142A-F3A6-5EF4-DFE8CF16A4AC,1,1622155844264,NULL,0
215,202107,1,1622155889,4,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,07AF6FFA-7D12-5DEA-56EB-C6BA7186439D,1,1622155889647,NULL,0
216,202107,1,1622155889,3,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,07AF6FFA-7D12-5DEA-56EB-C6BA7186439D,2,1622155889648,NULL,0
217,202107,1,1622156006,2,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,A8CF269F-BBCA-DE66-D420-CFE216257865,2,1622156005898,NULL,0
218,202107,1,1622156006,4,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,A8CF269F-BBCA-DE66-D420-CFE216257865,1,1622156005898,NULL,0
219,202107,1,1622156053,5,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,C15E6DF5-BE46-7E79-9598-F1F0F9AED5FA,1,1622156053397,NULL,0
220,202107,1,1622156053,2,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,C15E6DF5-BE46-7E79-9598-F1F0F9AED5FA,2,1622156053398,NULL,0
221,202107,1,1622156119,2,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,0C4AC43B-4614-9161-D35F-8707FC86CDCB,2,1622156119643,NULL,0
222,202107,1,1622156119,4,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,0C4AC43B-4614-9161-D35F-8707FC86CDCB,1,1622156119643,NULL,0
223,202107,4,1622156416,0,[],467E5B3B-3787-E088-A46A-2EA2F4088D03,1,7C6E1849-A333-F90C-6EF3-608BB4429DEA,1,1622156415841,NULL,0
224,202107,4,1622156536,0,[],014D7782-2771-240A-1440-7EA8A9E41683,1,7E15256D-EDBD-C893-C299-BD31AF62AADA,1,1622156537269,NULL,0
225,202107,1,1622156726,4,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,NULL,1,1622156726688,NULL,0
226,202107,1,1622156727,2,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,NULL,2,1622156726689,NULL,0
227,202107,1,1622157554,2,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,354DE4E2-6730-1BD2-A0D5-8D657A1A322C,2,1622157554535,NULL,0
228,202107,1,1622157554,4,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,354DE4E2-6730-1BD2-A0D5-8D657A1A322C,1,1622157554534,NULL,0
229,202107,1,1622157649,4,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,45F93318-6795-79EE-31D1-A490F8A3BAE3,1,1622157648928,NULL,0
230,202107,1,1622157649,2,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,45F93318-6795-79EE-31D1-A490F8A3BAE3,2,1622157648929,NULL,0
231,202107,1,1622157706,2,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,08B03AA4-C3C9-5586-43AF-65C36BC96D43,2,1622157705970,NULL,0
232,202107,1,1622157706,4,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,08B03AA4-C3C9-5586-43AF-65C36BC96D43,1,1622157705969,NULL,0
233,202107,1,1622157762,4,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,1D5720F6-38D1-3CDD-E068-529E256B6F83,1,1622157762720,NULL,0
234,202107,1,1622157763,2,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,1D5720F6-38D1-3CDD-E068-529E256B6F83,2,1622157762721,NULL,0
235,202107,1,1622157918,4,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,F7CA2BFC-D084-CB9E-A1FC-83B7758302FE,1,1622157918515,NULL,0
236,202107,1,1622157918,3,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,F7CA2BFC-D084-CB9E-A1FC-83B7758302FE,2,1622157918515,NULL,0
237,202107,1,1622157927,5,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,1110778C-A1B4-5C35-670A-7DCA52AA87E3,1,1622157927070,NULL,0
238,202107,1,1622157927,2,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,1110778C-A1B4-5C35-670A-7DCA52AA87E3,2,1622157927071,NULL,0
239,202107,1,1622158321,5,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,NULL,1,1622158320971,NULL,0
240,202107,1,1622158321,2,[],61F2CF48-1BE7-8576-E22F-351978F53446,1,NULL,2,1622158320971,NULL,0
241,202107,1,1622161992,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,899DA320-663D-D978-2295-95D95A74DB9D,2,1622161992512,NULL,0
242,202107,1,1622161992,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,899DA320-663D-D978-2295-95D95A74DB9D,1,1622161992512,NULL,0
243,202107,4,1622170541,1,[],6F041820-AAE5-BFEF-793B-705B6B74D27C,1,B3DC1109-5B2B-3D38-9158-53D8FF99228E,1,1622170540472,NULL,0
244,202107,1,1622182191,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,AA737CA0-AAFF-0D73-13FB-89B5A019DD4F,2,1622182190751,NULL,0
245,202107,1,1622182191,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,AA737CA0-AAFF-0D73-13FB-89B5A019DD4F,1,1622182190751,NULL,0
246,202107,1,1622182637,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,EDE0DE92-C3C1-85CC-9062-31C939ADC788,2,1622182636819,NULL,0
247,202107,1,1622182637,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,EDE0DE92-C3C1-85CC-9062-31C939ADC788,1,1622182636818,NULL,0
248,202107,1,1622182677,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,86598520-A047-62EC-F837-768564765A21,2,1622182677186,NULL,0
249,202107,1,1622182677,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,86598520-A047-62EC-F837-768564765A21,1,1622182677185,NULL,0
250,202107,1,1622182814,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,0AABB6D4-6E74-0A5F-2D8B-F8A69FBEED40,2,1622182814052,NULL,0
251,202107,1,1622182814,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,0AABB6D4-6E74-0A5F-2D8B-F8A69FBEED40,1,1622182814051,NULL,0
252,202107,1,1622182851,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,D9A50DCB-2961-21A3-EA7F-86B3DCB0D616,1,1622182851234,NULL,0
253,202107,1,1622182851,3,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,D9A50DCB-2961-21A3-EA7F-86B3DCB0D616,2,1622182851235,NULL,0
254,202107,1,1622183017,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,96C7D184-0173-251C-F52B-ACABBBBFC9A9,2,1622183017717,NULL,0
255,202107,1,1622183017,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,96C7D184-0173-251C-F52B-ACABBBBFC9A9,1,1622183017717,NULL,0
256,202107,1,1622184834,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,D0C864A1-9B9F-6652-83A9-00C65D0B7D48,1,1622184834222,NULL,0
257,202107,1,1622184834,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,D0C864A1-9B9F-6652-83A9-00C65D0B7D48,2,1622184834223,NULL,0
258,202107,1,1622184896,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,E50B6387-06E9-EF26-7A24-D95DD1429B75,1,1622184896102,NULL,0
259,202107,1,1622184896,3,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,E50B6387-06E9-EF26-7A24-D95DD1429B75,2,1622184896103,NULL,0
260,202107,1,1622184964,3,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,7B52CEE0-EDE9-009E-6C93-6B50794399DE,2,1622184964087,NULL,0
261,202107,1,1622184964,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,7B52CEE0-EDE9-009E-6C93-6B50794399DE,1,1622184964086,NULL,0
262,202107,1,1622185265,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,BC627B60-3D2A-2358-EC60-76EEF11D09B7,1,1622185265116,NULL,0
263,202107,1,1622185265,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,BC627B60-3D2A-2358-EC60-76EEF11D09B7,2,1622185265116,NULL,0
264,202107,1,1622185386,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,2B2241AE-4874-AC50-6610-7E6400625F72,2,1622185385875,NULL,0
265,202107,1,1622185386,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,2B2241AE-4874-AC50-6610-7E6400625F72,1,1622185385875,NULL,0
266,202107,1,1622185611,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,C4EF5672-6C1F-C6DD-B28D-2CA0CA1D482D,2,1622185611458,NULL,0
267,202107,1,1622185611,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,C4EF5672-6C1F-C6DD-B28D-2CA0CA1D482D,1,1622185611458,NULL,0
268,202107,1,1622185877,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,7E791313-B60D-EEBB-CA47-5FA2BEF7D246,2,1622185877287,NULL,0
269,202107,1,1622185877,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,7E791313-B60D-EEBB-CA47-5FA2BEF7D246,1,1622185877286,NULL,0
270,202107,1,1622186146,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,257BE47E-066A-ECC2-4BF5-A67C9DF878A0,2,1622186146102,NULL,0
271,202107,1,1622186146,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,257BE47E-066A-ECC2-4BF5-A67C9DF878A0,1,1622186146102,NULL,0
272,202107,1,1622186922,3,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,9C667A49-E2AB-20CC-76A1-95323EA6B301,2,1622186922189,NULL,0
273,202107,1,1622186922,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,9C667A49-E2AB-20CC-76A1-95323EA6B301,1,1622186922189,NULL,0
274,202107,1,1622222723,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,39C8D912-6963-5FCD-1103-5BFA77FD74DE,2,1622222723395,NULL,0
275,202107,1,1622222723,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,39C8D912-6963-5FCD-1103-5BFA77FD74DE,1,1622222723393,NULL,0
276,202107,4,1622227976,1,[],1D2B60F1-17C9-8DA2-2DDD-49DC757D3787,1,898E39B9-F386-8464-2F9F-5D2FF9A2C3A4,1,1622227974686,NULL,0
277,202107,1,1622229678,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,C168EE86-F517-1109-87FD-C78F2CF8204C,2,1622229678823,NULL,0
278,202107,1,1622229679,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,C168EE86-F517-1109-87FD-C78F2CF8204C,1,1622229678821,NULL,0
279,202107,1,1622230784,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,731A574A-D0A0-F0F2-177C-66DCB2E10E30,2,1622230784228,NULL,0
280,202107,1,1622230784,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,731A574A-D0A0-F0F2-177C-66DCB2E10E30,1,1622230784228,NULL,0
281,202107,1,1622231274,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,A75E5179-B43B-403B-EBF3-7572599DA37F,1,1622231274428,NULL,0
282,202107,1,1622231274,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,A75E5179-B43B-403B-EBF3-7572599DA37F,2,1622231274428,NULL,0
283,202107,1,1622231306,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,FA2C79E4-2ED5-C317-38AA-18D571E7F322,1,1622231305927,NULL,0
284,202107,1,1622231306,3,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,FA2C79E4-2ED5-C317-38AA-18D571E7F322,2,1622231305927,NULL,0
285,202107,1,1622231334,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,E970DCFE-7706-ABE2-ED4E-C4B91216B0D5,1,1622231334508,NULL,0
286,202107,1,1622231334,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,E970DCFE-7706-ABE2-ED4E-C4B91216B0D5,2,1622231334508,NULL,0
287,202107,1,1622231391,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,0A432AA3-D0B8-691D-E21F-E450CB22D875,1,1622231391641,NULL,0
288,202107,1,1622231391,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,0A432AA3-D0B8-691D-E21F-E450CB22D875,2,1622231391641,NULL,0
289,202107,4,1622268555,0,[],64A337D5-5D38-BC65-94CC-CBB67886989E,1,39CFF551-202A-F247-3398-2AE02F0BD32F,1,1622268555546,NULL,0
290,202107,1,1622269174,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,CAFC8DBC-2D3D-B460-E4DF-AB61147B6C17,1,1622269174517,NULL,0
291,202107,1,1622269174,3,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,CAFC8DBC-2D3D-B460-E4DF-AB61147B6C17,2,1622269174517,NULL,0
292,202107,1,1622269232,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,5213EDC2-6210-1F33-E27A-EFC5491EA2C7,2,1622269232583,NULL,0
293,202107,1,1622269232,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,5213EDC2-6210-1F33-E27A-EFC5491EA2C7,1,1622269232582,NULL,0
294,202107,1,1622269341,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,53A3EC7F-E813-5AF0-ADAB-555D48EAC082,1,1622269341248,NULL,0
295,202107,1,1622269341,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,53A3EC7F-E813-5AF0-ADAB-555D48EAC082,2,1622269341248,NULL,0
296,202107,1,1622269457,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,2FFEB3FC-D746-2B80-F7CE-86D6EBFA018D,1,1622269457462,NULL,0
297,202107,1,1622269457,3,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,2FFEB3FC-D746-2B80-F7CE-86D6EBFA018D,2,1622269457462,NULL,0
298,202107,1,1622316584,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,8A132820-0636-0D6B-1600-0D77461E0693,1,1622316584314,NULL,0
299,202107,1,1622316584,3,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,8A132820-0636-0D6B-1600-0D77461E0693,2,1622316584314,NULL,0
300,202107,1,1622318033,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,26212F09-AB80-7F2B-7E48-BC8ADB6422D9,1,1622318033165,NULL,0
301,202107,1,1622318033,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,26212F09-AB80-7F2B-7E48-BC8ADB6422D9,2,1622318033166,NULL,0
302,202107,1,1622318212,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,0C035F53-1D38-F1DB-153A-5A62C38156AA,1,1622318212030,NULL,0
303,202107,1,1622318212,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,0C035F53-1D38-F1DB-153A-5A62C38156AA,2,1622318212030,NULL,0
304,202107,1,1622319252,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,NULL,2,1622319251064,NULL,0
305,202107,1,1622319268,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,NULL,1,1622319251064,NULL,0
306,202107,1,1622319316,3,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,86E050F0-4C6D-108E-D609-E473D59BA06D,2,1622319316012,NULL,0
307,202107,1,1622319317,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,86E050F0-4C6D-108E-D609-E473D59BA06D,1,1622319316011,NULL,0
308,202107,1,1622319775,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,67B7DC25-C44E-ACEC-FB33-8826BDF74E96,1,1622319775454,NULL,0
309,202107,1,1622319775,3,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,67B7DC25-C44E-ACEC-FB33-8826BDF74E96,2,1622319775454,NULL,0
310,202107,1,1622322155,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,3AA2B5CD-8003-DFAB-9199-90D133F6EF0F,1,1622322155545,NULL,0
311,202107,1,1622322155,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,3AA2B5CD-8003-DFAB-9199-90D133F6EF0F,2,1622322155545,NULL,0
312,202107,1,1622322207,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,87CDE462-B85A-A99B-99DA-19C24EF5A6CF,1,1622322206995,NULL,0
313,202107,1,1622322207,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,87CDE462-B85A-A99B-99DA-19C24EF5A6CF,2,1622322206998,NULL,0
314,202107,1,1622322519,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,7F750979-A58A-DC56-F497-82076E13CBF3,1,1622322519627,NULL,0
315,202107,1,1622322519,3,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,7F750979-A58A-DC56-F497-82076E13CBF3,2,1622322519627,NULL,0
316,202107,1,1622323454,5,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,BE1E0771-0E4A-AEC7-4837-B1533474EA17,1,1622323453923,NULL,0
317,202107,1,1622323454,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,BE1E0771-0E4A-AEC7-4837-B1533474EA17,2,1622323453923,NULL,0
318,202107,1,1622324195,2,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,6381176E-77FE-90D8-742F-0CFA516A9134,2,1622324195046,NULL,0
319,202107,1,1622324195,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,6381176E-77FE-90D8-742F-0CFA516A9134,1,1622324195045,NULL,0
320,202107,1,1622324390,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,299412D9-669D-B377-379A-E2E6EF67D829,1,1622324390080,NULL,0
321,202107,1,1622324390,3,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,299412D9-669D-B377-379A-E2E6EF67D829,2,1622324390080,NULL,0
322,202107,1,1622324464,4,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,7724DCED-9A75-8523-0B05-ED2E9B8B4535,1,1622324464660,NULL,0
323,202107,1,1622324464,3,[],44F924F9-7413-F621-F8AA-017B1667D4FB,1,7724DCED-9A75-8523-0B05-ED2E9B8B4535,2,1622324464660,NULL,0
