log_q_id,qid,log_q_ts,uid,gid,vid,cid,dqid,parent_dqid,q_detail,ae_seq_id,q_s_id,g_s_id,tid,cd_id,quest_seqid,qaction_seqid,session_seqid,sessionid,client_ts,foreign_game_id,multiplayer_seqid,quest_hash
87,2,1620701985,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,C950F6EA-2E1C-50BC-4080-7FF20EB11931,NULL,"{""deathCount"":0,""score"":0,""time"":0.48333333333333}",NULL,0,1,1,0,0,2,4,8415416F-21F9-D02F-B71A-864C8D506EEE,1620701985680,0,0,NULL
88,3,1620701985,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,DEC18009-5A14-C0A9-417E-382F3AB15BD5,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,8415416F-21F9-D02F-B71A-864C8D506EEE,1620701985752,0,0,NULL
89,3,1620701986,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,DEC18009-5A14-C0A9-417E-382F3AB15BD5,NULL,"{""deathCount"":0,""score"":0,""time"":0.86666666666667}",NULL,0,1,1,0,0,2,6,8415416F-21F9-D02F-B71A-864C8D506EEE,1620701986629,0,0,NULL
90,4,1620701986,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,CA852DD1-6A1A-8777-FD61-589A970DF06F,NULL,"{""score"":0}",NULL,1,1,1,0,4,1,7,8415416F-21F9-D02F-B71A-864C8D506EEE,1620701986704,0,0,NULL
91,1,1620702023,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,701369C5-F277-6611-455F-383DB7FCDF73,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,3AA487CC-D30D-AFDF-9436-190CFABC5783,1620702023157,0,0,NULL
92,1,1620702023,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,701369C5-F277-6611-455F-383DB7FCDF73,NULL,"{""deathCount"":0,""score"":0,""time"":0.63333333333333}",NULL,0,1,1,0,0,2,2,3AA487CC-D30D-AFDF-9436-190CFABC5783,1620702023786,0,0,NULL
93,2,1620702023,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,DEF8AB05-F751-0B05-9AB5-906F57793A45,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,3AA487CC-D30D-AFDF-9436-190CFABC5783,1620702023832,0,0,NULL
94,2,1620702024,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":0.16666666666667}",NULL,0,1,1,0,0,2,4,3AA487CC-D30D-AFDF-9436-190CFABC5783,1620702023985,0,0,NULL
95,3,1620702024,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,9A4579BD-20BA-7532-D061-22F0E2F69125,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,3AA487CC-D30D-AFDF-9436-190CFABC5783,1620702024058,0,0,NULL
96,3,1620702024,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,9A4579BD-20BA-7532-D061-22F0E2F69125,NULL,"{""deathCount"":0,""score"":0,""time"":0.63333333333333}",NULL,0,1,1,0,0,2,6,3AA487CC-D30D-AFDF-9436-190CFABC5783,1620702024701,0,0,NULL
97,4,1620702024,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,62D2B67B-3A2A-39C3-5D3B-F29D2FE37493,NULL,"{""score"":0}",NULL,1,1,1,0,4,1,7,3AA487CC-D30D-AFDF-9436-190CFABC5783,1620702024775,0,0,NULL
98,1,1620702095,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,CBB04500-BC6B-0982-9731-ECB646648A8A,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,5FE20775-397F-7C93-4A7A-7B8E5D27D6F3,1620702095640,0,0,NULL
99,1,1620702096,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,CBB04500-BC6B-0982-9731-ECB646648A8A,NULL,"{""deathCount"":0,""score"":0,""time"":0.46666666666667}",NULL,0,1,1,0,0,2,2,5FE20775-397F-7C93-4A7A-7B8E5D27D6F3,1620702096098,0,0,NULL
100,2,1620702096,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,8C7833D9-A68E-F5C2-C33F-BB7EDDEEC06A,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,5FE20775-397F-7C93-4A7A-7B8E5D27D6F3,1620702096143,0,0,NULL
101,2,1620702096,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":0.3}",NULL,0,1,1,0,0,2,4,5FE20775-397F-7C93-4A7A-7B8E5D27D6F3,1620702096430,0,0,NULL
102,3,1620702096,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,F91E7FA3-8BF4-584A-B6DC-78A345BAD430,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,5FE20775-397F-7C93-4A7A-7B8E5D27D6F3,1620702096507,0,0,NULL
103,3,1620702097,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,F91E7FA3-8BF4-584A-B6DC-78A345BAD430,NULL,"{""deathCount"":0,""score"":0,""time"":0.73333333333333}",NULL,0,1,1,0,0,2,6,5FE20775-397F-7C93-4A7A-7B8E5D27D6F3,1620702097248,0,0,NULL
104,4,1620702097,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,03CD1DBF-1271-3210-D3CA-5DB8BF8EC42B,NULL,"{""score"":0}",NULL,1,1,1,0,4,1,7,5FE20775-397F-7C93-4A7A-7B8E5D27D6F3,1620702097320,0,0,NULL
105,1,1620702182,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,B85B427D-34D4-A205-5267-C2A686D83A03,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,E35E5FEE-DBD7-057D-238E-79229E10F878,1620702182675,0,0,NULL
106,1,1620702183,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,B85B427D-34D4-A205-5267-C2A686D83A03,NULL,"{""deathCount"":0,""score"":0,""time"":0.4}",NULL,0,1,1,0,0,2,2,E35E5FEE-DBD7-057D-238E-79229E10F878,1620702183085,0,0,NULL
107,2,1620702183,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,78A4FFAE-544D-A5D3-85AE-C0A4B506281F,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,E35E5FEE-DBD7-057D-238E-79229E10F878,1620702183130,0,0,NULL
108,2,1620702183,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":0.23333333333333}",NULL,0,1,1,0,0,2,4,E35E5FEE-DBD7-057D-238E-79229E10F878,1620702183351,0,0,NULL
109,3,1620702183,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,A29CFB98-0536-84FA-3BF7-F3F435B991CC,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,E35E5FEE-DBD7-057D-238E-79229E10F878,1620702183432,0,0,NULL
110,3,1620702184,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,A29CFB98-0536-84FA-3BF7-F3F435B991CC,NULL,"{""deathCount"":0,""score"":0,""time"":0.81666666666667}",NULL,0,1,1,0,0,2,6,E35E5FEE-DBD7-057D-238E-79229E10F878,1620702184252,0,0,NULL
111,4,1620702184,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,8DB6BCFA-5CBD-B462-18BE-A630B4EFD9D2,NULL,"{""score"":0}",NULL,1,1,1,0,4,1,7,E35E5FEE-DBD7-057D-238E-79229E10F878,1620702184324,0,0,NULL
112,1,1620702264,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,ACEF06F8-BF1F-7AF8-ABAA-03C4A83D7582,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,C520590F-27F1-1B01-1984-8268CB5B8BD3,1620702264318,0,0,NULL
113,1,1620702264,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,ACEF06F8-BF1F-7AF8-ABAA-03C4A83D7582,NULL,"{""deathCount"":0,""score"":0,""time"":0.36666666666667}",NULL,0,1,1,0,0,2,2,C520590F-27F1-1B01-1984-8268CB5B8BD3,1620702264692,0,0,NULL
114,2,1620702265,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,28E8F553-7F14-250F-FF3F-119B02C1E199,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,C520590F-27F1-1B01-1984-8268CB5B8BD3,1620702264738,0,0,NULL
115,2,1620702265,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":0.28333333333333}",NULL,0,1,1,0,0,2,4,C520590F-27F1-1B01-1984-8268CB5B8BD3,1620702265008,0,0,NULL
116,3,1620702265,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,18F99239-C8E8-FAAE-271C-75CD891EFD92,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,C520590F-27F1-1B01-1984-8268CB5B8BD3,1620702265085,0,0,NULL
117,3,1620702265,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,18F99239-C8E8-FAAE-271C-75CD891EFD92,NULL,"{""deathCount"":0,""score"":0,""time"":0.58333333333333}",NULL,0,1,1,0,0,2,6,C520590F-27F1-1B01-1984-8268CB5B8BD3,1620702265677,0,0,NULL
118,4,1620702265,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,75955AD4-4826-27F4-036E-9F528D49A6C8,NULL,"{""score"":0}",NULL,1,1,1,0,4,1,7,C520590F-27F1-1B01-1984-8268CB5B8BD3,1620702265749,0,0,NULL
119,1,1620702299,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,D188CCC1-BE0B-EF25-F214-17E381F1B36A,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,BC8F7E07-A681-17D4-B7A6-967D94B221F7,1620702299489,0,0,NULL
120,1,1620702300,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,D188CCC1-BE0B-EF25-F214-17E381F1B36A,NULL,"{""deathCount"":0,""score"":0,""time"":0.33333333333333}",NULL,0,1,1,0,0,2,2,BC8F7E07-A681-17D4-B7A6-967D94B221F7,1620702299831,0,0,NULL
121,2,1620702300,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,3B482158-00E3-65A3-C400-C1DEAA49FF20,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,BC8F7E07-A681-17D4-B7A6-967D94B221F7,1620702299880,0,0,NULL
122,2,1620702300,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":0.11666666666667}",NULL,0,1,1,0,0,2,4,BC8F7E07-A681-17D4-B7A6-967D94B221F7,1620702299998,0,0,NULL
123,3,1620702300,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,23F0124E-302A-1EC9-7D44-5182774382BF,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,BC8F7E07-A681-17D4-B7A6-967D94B221F7,1620702300074,0,0,NULL
124,3,1620702300,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,23F0124E-302A-1EC9-7D44-5182774382BF,NULL,"{""deathCount"":0,""score"":0,""time"":0.45}",NULL,0,1,1,0,0,2,6,BC8F7E07-A681-17D4-B7A6-967D94B221F7,1620702300531,0,0,NULL
125,4,1620702300,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,11CEAE10-44C4-9147-D06B-AF5F22A3A2F7,NULL,"{""score"":0}",NULL,1,1,1,0,4,1,7,BC8F7E07-A681-17D4-B7A6-967D94B221F7,1620702300605,0,0,NULL
126,1,1620702388,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,F5102C4E-D60A-D0ED-4C5B-5A5E641C5761,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,55FB74D3-F85C-1154-BE77-F0317FF70862,1620702388215,0,0,NULL
127,1,1620702390,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,F5102C4E-D60A-D0ED-4C5B-5A5E641C5761,NULL,"{""deathCount"":0,""score"":0,""time"":2.3166666666667}",NULL,0,1,1,0,0,2,2,55FB74D3-F85C-1154-BE77-F0317FF70862,1620702390526,0,0,NULL
128,2,1620702390,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":0.13333333333333}",NULL,0,1,1,0,0,2,4,55FB74D3-F85C-1154-BE77-F0317FF70862,1620702390693,0,0,NULL
129,2,1620702390,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,C5B9796D-8196-7D42-6C07-319DDF21D5E9,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,55FB74D3-F85C-1154-BE77-F0317FF70862,1620702390574,0,0,NULL
130,3,1620702391,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,CC3ED8A2-B446-1B10-7514-A997FE74AE3C,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,55FB74D3-F85C-1154-BE77-F0317FF70862,1620702390770,0,0,NULL
131,3,1620702391,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,CC3ED8A2-B446-1B10-7514-A997FE74AE3C,NULL,"{""deathCount"":0,""score"":0,""time"":0.6}",NULL,0,1,1,0,0,2,6,55FB74D3-F85C-1154-BE77-F0317FF70862,1620702391377,0,0,NULL
132,4,1620702391,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,F4D1F45E-FD52-4825-51A7-B627697B1B88,NULL,"{""score"":0}",NULL,1,1,1,0,4,1,7,55FB74D3-F85C-1154-BE77-F0317FF70862,1620702391455,0,0,NULL
133,1,1620702572,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,061F575C-F9AF-D8C0-12C4-2D873D713BCD,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,B7E407C3-264A-16D8-9ED0-F56D527B7CD9,1620702572806,0,0,NULL
134,1,1620702573,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,061F575C-F9AF-D8C0-12C4-2D873D713BCD,NULL,"{""deathCount"":0,""score"":0,""time"":0.4}",NULL,0,1,1,0,0,2,2,B7E407C3-264A-16D8-9ED0-F56D527B7CD9,1620702573207,0,0,NULL
135,2,1620702573,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":0.18333333333333}",NULL,0,1,1,0,0,2,4,B7E407C3-264A-16D8-9ED0-F56D527B7CD9,1620702573440,0,0,NULL
136,2,1620702573,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,B1271D3D-D5D4-2BA5-5F2F-1CD25F9C8CC8,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,B7E407C3-264A-16D8-9ED0-F56D527B7CD9,1620702573253,0,0,NULL
137,3,1620702573,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,D634F517-1634-81CE-3E5C-4C1F0DE96A7C,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,B7E407C3-264A-16D8-9ED0-F56D527B7CD9,1620702573518,0,0,NULL
138,3,1620702574,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,D634F517-1634-81CE-3E5C-4C1F0DE96A7C,NULL,"{""deathCount"":0,""score"":0,""time"":0.73333333333333}",NULL,0,1,1,0,0,2,6,B7E407C3-264A-16D8-9ED0-F56D527B7CD9,1620702574260,0,0,NULL
139,4,1620702574,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,8D10645D-64FF-3A6D-0653-2620D0EBF036,NULL,"{""score"":0}",NULL,1,1,1,0,4,1,7,B7E407C3-264A-16D8-9ED0-F56D527B7CD9,1620702574338,0,0,NULL
140,1,1620702712,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,CB92B9CD-9574-8683-E48A-C2F87D98B57F,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,53F0DDB6-0090-EF5A-DBC0-A90D274EAB94,1620702711953,0,0,NULL
141,1,1620702712,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,CB92B9CD-9574-8683-E48A-C2F87D98B57F,NULL,"{""deathCount"":0,""score"":0,""time"":0.38333333333333}",NULL,0,1,1,0,0,2,2,53F0DDB6-0090-EF5A-DBC0-A90D274EAB94,1620702712344,0,0,NULL
142,2,1620702712,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,E3865472-457F-7EA0-7E93-BF3872D16D6A,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,53F0DDB6-0090-EF5A-DBC0-A90D274EAB94,1620702712394,0,0,NULL
143,2,1620702712,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":0.2}",NULL,0,1,1,0,0,2,4,53F0DDB6-0090-EF5A-DBC0-A90D274EAB94,1620702712593,0,0,NULL
144,3,1620702713,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,3E3E43C3-C77D-96DA-3EEB-B39CD116CCB5,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,53F0DDB6-0090-EF5A-DBC0-A90D274EAB94,1620702712687,0,0,NULL
145,3,1620702713,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,3E3E43C3-C77D-96DA-3EEB-B39CD116CCB5,NULL,"{""deathCount"":0,""score"":0,""time"":0.56666666666667}",NULL,0,1,1,0,0,2,6,53F0DDB6-0090-EF5A-DBC0-A90D274EAB94,1620702713261,0,0,NULL
146,4,1620702713,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,45D6B03F-37B0-0ABE-895F-94D9DE3C29D5,NULL,"{""score"":0}",NULL,1,1,1,0,4,1,7,53F0DDB6-0090-EF5A-DBC0-A90D274EAB94,1620702713337,0,0,NULL
147,4,1620702821,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,45D6B03F-37B0-0ABE-895F-94D9DE3C29D5,NULL,"{""deathCount"":3,""score"":4,""time"":105.4}",NULL,0,1,1,0,0,5,11,53F0DDB6-0090-EF5A-DBC0-A90D274EAB94,1620702820932,0,0,NULL
148,5,1620702821,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,70347FD8-0A46-BA56-38D0-60060B27E6EA,NULL,"{""score"":4}",NULL,1,1,1,0,5,1,12,53F0DDB6-0090-EF5A-DBC0-A90D274EAB94,1620702821126,0,0,NULL
149,5,1620702821,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,NULL,NULL,"{""deathCount"":0,""score"":4,""time"":0.23333333333333}",NULL,0,1,1,0,0,2,13,53F0DDB6-0090-EF5A-DBC0-A90D274EAB94,1620702821377,0,0,NULL
150,6,1620702821,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,8799591D-F9E8-B32F-552A-2806DFD67972,NULL,"{""score"":4}",NULL,1,1,1,0,6,1,14,53F0DDB6-0090-EF5A-DBC0-A90D274EAB94,1620702821513,0,0,NULL
151,6,1620702866,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,8799591D-F9E8-B32F-552A-2806DFD67972,NULL,"{""deathCount"":1,""score"":4,""time"":35.899999999999}",NULL,0,1,1,0,0,3,16,53F0DDB6-0090-EF5A-DBC0-A90D274EAB94,1620702866499,0,0,NULL
152,6,1620702867,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,9FA5D587-B18B-EB19-892C-3EA205A38E44,NULL,"{""score"":4}",NULL,1,1,1,0,7,1,17,53F0DDB6-0090-EF5A-DBC0-A90D274EAB94,1620702866595,0,0,NULL
153,6,1620702867,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,B8E4B461-0812-2D22-61E2-974234B9DDA3,NULL,"{""score"":4}",NULL,1,1,1,0,8,1,19,53F0DDB6-0090-EF5A-DBC0-A90D274EAB94,1620702867445,0,0,NULL
154,6,1620702867,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,9FA5D587-B18B-EB19-892C-3EA205A38E44,NULL,"{""deathCount"":0,""score"":4,""time"":0.78333333333333}",NULL,0,1,1,0,0,2,18,53F0DDB6-0090-EF5A-DBC0-A90D274EAB94,1620702867381,0,0,NULL
155,6,1620702868,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,B8E4B461-0812-2D22-61E2-974234B9DDA3,NULL,"{""deathCount"":0,""score"":4,""time"":0.48333333333333}",NULL,0,1,1,0,0,2,20,53F0DDB6-0090-EF5A-DBC0-A90D274EAB94,1620702867916,0,0,NULL
156,6,1620702868,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,A6603E4A-1763-6146-B958-A8108EEE99E7,NULL,"{""score"":4}",NULL,1,1,1,0,9,1,21,53F0DDB6-0090-EF5A-DBC0-A90D274EAB94,1620702867977,0,0,NULL
157,1,1620702869,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,E6D6C6A9-FD16-211E-89BE-D374875A4D52,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,FE03D153-7253-4C4A-F3E6-E45A025C7A80,1620702869771,0,0,NULL
158,1,1620702870,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,E6D6C6A9-FD16-211E-89BE-D374875A4D52,NULL,"{""deathCount"":0,""score"":0,""time"":0.38333333333333}",NULL,0,1,1,0,0,2,2,FE03D153-7253-4C4A-F3E6-E45A025C7A80,1620702870153,0,0,NULL
159,2,1620702870,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,301037C4-1753-F8FA-0354-B90FCDA7FA3A,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,FE03D153-7253-4C4A-F3E6-E45A025C7A80,1620702870198,0,0,NULL
160,2,1620702870,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,301037C4-1753-F8FA-0354-B90FCDA7FA3A,NULL,"{""deathCount"":0,""score"":0,""time"":0.2}",NULL,0,1,1,0,0,2,4,FE03D153-7253-4C4A-F3E6-E45A025C7A80,1620702870385,0,0,NULL
161,3,1620702870,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,8BAF86D1-7B70-A733-4FE8-58FB80DA0B94,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,FE03D153-7253-4C4A-F3E6-E45A025C7A80,1620702870461,0,0,NULL
162,3,1620702871,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,8BAF86D1-7B70-A733-4FE8-58FB80DA0B94,NULL,"{""deathCount"":0,""score"":0,""time"":0.4}",NULL,0,1,1,0,0,2,6,FE03D153-7253-4C4A-F3E6-E45A025C7A80,1620702870868,0,0,NULL
163,4,1620702871,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,781E137A-7DD4-EC19-3CAE-A348A90FB29C,NULL,"{""score"":0}",NULL,1,1,1,0,4,1,7,FE03D153-7253-4C4A-F3E6-E45A025C7A80,1620702870940,0,0,NULL
164,4,1620702871,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,781E137A-7DD4-EC19-3CAE-A348A90FB29C,NULL,"{""deathCount"":0,""score"":0,""time"":0.56666666666667}",NULL,0,1,1,0,0,2,8,FE03D153-7253-4C4A-F3E6-E45A025C7A80,1620702871519,0,0,NULL
165,5,1620702871,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,1EA8C39B-7F9A-A64C-F21D-FFEFD5667D42,NULL,"{""score"":0}",NULL,1,1,1,0,5,1,9,FE03D153-7253-4C4A-F3E6-E45A025C7A80,1620702871609,0,0,NULL
166,5,1620702874,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,1EA8C39B-7F9A-A64C-F21D-FFEFD5667D42,NULL,"{""deathCount"":0,""score"":0,""time"":2.4666666666667}",NULL,0,1,1,0,0,2,10,FE03D153-7253-4C4A-F3E6-E45A025C7A80,1620702874118,0,0,NULL
167,6,1620702874,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,CAB2F285-E77C-94C2-3878-CEE8170E4BFB,NULL,"{""score"":0}",NULL,1,1,1,0,6,1,11,FE03D153-7253-4C4A-F3E6-E45A025C7A80,1620702874251,0,0,NULL
168,1,1620703122,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,59367552-8C06-3923-4377-DCE9795E3D8E,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,4BE09C34-AD38-E671-5ACB-8438F1DFDA9E,1620703122289,0,0,NULL
169,1,1620703123,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,59367552-8C06-3923-4377-DCE9795E3D8E,NULL,"{""deathCount"":0,""score"":0,""time"":1.1666666666667}",NULL,0,1,1,0,0,2,2,4BE09C34-AD38-E671-5ACB-8438F1DFDA9E,1620703123453,0,0,NULL
170,2,1620703123,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,FD6A8D02-4E73-4D94-C017-3C0393A6DC19,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,4BE09C34-AD38-E671-5ACB-8438F1DFDA9E,1620703123500,0,0,NULL
171,2,1620703124,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,FD6A8D02-4E73-4D94-C017-3C0393A6DC19,NULL,"{""deathCount"":0,""score"":0,""time"":0.46666666666667}",NULL,0,1,1,0,0,2,4,4BE09C34-AD38-E671-5ACB-8438F1DFDA9E,1620703123952,0,0,NULL
172,3,1620703124,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,1CA3F3E6-35C3-4F19-8764-E3B065F54F82,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,4BE09C34-AD38-E671-5ACB-8438F1DFDA9E,1620703124028,0,0,NULL
173,3,1620703125,FDAEAB1D-A4B2-4E42-096E-0F5DF8FE5ADF,202107,1,1,1CA3F3E6-35C3-4F19-8764-E3B065F54F82,NULL,"{""deathCount"":0,""score"":0,""time"":0.86666666666667}",NULL,0,1,1,0,0,2,6,4BE09C34-AD38-E671-5ACB-8438F1DFDA9E,1620703124904,0,0,NULL
